Packet Size,Protocol,Source IP,Destination IP,Flags,Timestamp,Frequency
438,17,11.17.0.5,192.168.50.1,,1543683307.86106,-0.02475776063108918283241668034
466,17,11.17.0.5,192.168.50.1,,1543683307.861061,-0.02475776063108918283241668034
450,17,11.17.0.5,192.168.50.1,,1543683307.861062,-0.02475776063108918283241668034
466,17,11.17.0.5,192.168.50.1,,1543683307.861063,-0.02475776063108918283241668034
452,17,11.17.0.5,192.168.50.1,,1543683307.861064,-0.02475776063108918283241668034
450,17,11.17.0.5,192.168.50.1,,1543683307.861065,-0.02475776063108918283241668034
452,17,11.17.0.5,192.168.50.1,,1543683307.861066,-0.02475776063108918283241668034
317,17,13.17.0.5,192.168.50.1,,1543683461.351696,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683461.351697,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683461.355587,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683461.355587,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683461.359506,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683461.359506,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683461.364219,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683461.36422,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683461.367771,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683461.367772,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683461.371692,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683461.371694,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683461.375566,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683461.375567,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683461.379648,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683461.37965,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683806.546456,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683806.546457,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683806.550306,-0.04951552126217836566483336068
317,17,13.17.0.5,192.168.50.1,,1543683806.550307,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683806.5543,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683806.554301,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683806.558311,-0.04951552126217836566483336068
326,17,13.17.0.5,192.168.50.1,,1543683806.558312,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683806.562555,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683806.562556,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683806.566335,-0.04951552126217836566483336068
381,17,13.17.0.5,192.168.50.1,,1543683806.566336,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683806.570351,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683806.570352,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683806.574422,-0.04951552126217836566483336068
391,17,13.17.0.5,192.168.50.1,,1543683806.574423,-0.04951552126217836566483336068
386,17,13.17.0.5,192.168.50.1,,1543683716.168826,-0.02475776063108918283241668034
386,17,13.17.0.5,192.168.50.1,,1543683716.168827,-0.02475776063108918283241668034
395,17,13.17.0.5,192.168.50.1,,1543683716.168951,-0.02475776063108918283241668034
395,17,13.17.0.5,192.168.50.1,,1543683716.168952,-0.02475776063108918283241668034
438,17,13.17.0.5,192.168.50.1,,1543683716.168953,-0.02475776063108918283241668034
438,17,13.17.0.5,192.168.50.1,,1543683716.168954,-0.02475776063108918283241668034
466,17,13.17.0.5,192.168.50.1,,1543683716.169055,-0.02475776063108918283241668034
466,17,13.17.0.5,192.168.50.1,,1543683716.169056,-0.02475776063108918283241668034
450,17,13.17.0.5,192.168.50.1,,1543683716.169438,-0.02475776063108918283241668034
450,17,13.17.0.5,192.168.50.1,,1543683716.169439,-0.02475776063108918283241668034
452,17,13.17.0.5,192.168.50.1,,1543683716.16959,-0.02475776063108918283241668034
452,17,13.17.0.5,192.168.50.1,,1543683716.169591,-0.02475776063108918283241668034
386,17,13.17.0.5,192.168.50.1,,1543683716.369831,-0.02475776063108918283241668034
386,17,13.17.0.5,192.168.50.1,,1543683716.369832,-0.02475776063108918283241668034
395,17,13.17.0.5,192.168.50.1,,1543683716.369881,-0.02475776063108918283241668034
395,17,13.17.0.5,192.168.50.1,,1543683716.369882,-0.02475776063108918283241668034
438,17,13.17.0.5,192.168.50.1,,1543683716.370023,-0.02475776063108918283241668034
438,17,13.17.0.5,192.168.50.1,,1543683716.370024,-0.02475776063108918283241668034
466,17,13.17.0.5,192.168.50.1,,1543683716.370313,-0.02475776063108918283241668034
466,17,13.17.0.5,192.168.50.1,,1543683716.370314,-0.02475776063108918283241668034
450,17,13.17.0.5,192.168.50.1,,1543683716.370637,-0.02475776063108918283241668034
450,17,13.17.0.5,192.168.50.1,,1543683716.370637,-0.02475776063108918283241668034
452,17,13.17.0.5,192.168.50.1,,1543683716.370687,-0.02475776063108918283241668034
452,17,13.17.0.5,192.168.50.1,,1543683716.370687,-0.02475776063108918283241668034
375,17,13.17.0.5,192.168.50.1,,1543683407.586678,-0.01237888031554459141620834017
375,17,13.17.0.5,192.168.50.1,,1543683407.586679,-0.01237888031554459141620834017
380,17,13.17.0.5,192.168.50.1,,1543683407.58668,-0.04951552126217836566483336068
380,17,13.17.0.5,192.168.50.1,,1543683407.586681,-0.04951552126217836566483336068
427,17,13.17.0.5,192.168.50.1,,1543683407.586682,-0.01237888031554459141620834017
427,17,13.17.0.5,192.168.50.1,,1543683407.586683,-0.01237888031554459141620834017
389,17,13.17.0.5,192.168.50.1,,1543683407.58675,-0.01237888031554459141620834017
389,17,13.17.0.5,192.168.50.1,,1543683407.586751,-0.01237888031554459141620834017
394,17,13.17.0.5,192.168.50.1,,1543683407.586753,-0.04951552126217836566483336068
394,17,13.17.0.5,192.168.50.1,,1543683407.586755,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.588312,-0.04951552126217836566483336068
380,17,13.17.0.5,192.168.50.1,,1543683407.588313,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.588314,-0.04951552126217836566483336068
380,17,13.17.0.5,192.168.50.1,,1543683407.588316,-0.04951552126217836566483336068
439,17,13.17.0.5,192.168.50.1,,1543683407.588505,-0.01237888031554459141620834017
380,17,13.17.0.5,192.168.50.1,,1543683407.588506,-0.04951552126217836566483336068
439,17,13.17.0.5,192.168.50.1,,1543683407.588507,-0.01237888031554459141620834017
380,17,13.17.0.5,192.168.50.1,,1543683407.588508,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.588509,-0.04951552126217836566483336068
394,17,13.17.0.5,192.168.50.1,,1543683407.58851,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.588511,-0.04951552126217836566483336068
394,17,13.17.0.5,192.168.50.1,,1543683407.588512,-0.04951552126217836566483336068
453,17,13.17.0.5,192.168.50.1,,1543683407.588586,-0.02475776063108918283241668034
394,17,13.17.0.5,192.168.50.1,,1543683407.588588,-0.04951552126217836566483336068
453,17,13.17.0.5,192.168.50.1,,1543683407.588589,-0.02475776063108918283241668034
394,17,13.17.0.5,192.168.50.1,,1543683407.58859,-0.04951552126217836566483336068
455,17,13.17.0.5,192.168.50.1,,1543683407.588641,-0.02475776063108918283241668034
455,17,13.17.0.5,192.168.50.1,,1543683407.588642,-0.02475776063108918283241668034
380,17,13.17.0.5,192.168.50.1,,1543683407.714075,-0.04951552126217836566483336068
380,17,13.17.0.5,192.168.50.1,,1543683407.714076,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.714395,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.714396,-0.04951552126217836566483336068
455,17,13.17.0.5,192.168.50.1,,1543683407.714482,-0.02475776063108918283241668034
455,17,13.17.0.5,192.168.50.1,,1543683407.714484,-0.02475776063108918283241668034
453,17,13.17.0.5,192.168.50.1,,1543683407.714595,-0.02475776063108918283241668034
453,17,13.17.0.5,192.168.50.1,,1543683407.714597,-0.02475776063108918283241668034
394,17,13.17.0.5,192.168.50.1,,1543683407.714696,-0.04951552126217836566483336068
394,17,13.17.0.5,192.168.50.1,,1543683407.714698,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.714778,-0.04951552126217836566483336068
441,17,13.17.0.5,192.168.50.1,,1543683407.714779,-0.04951552126217836566483336068
