Packet Size,Protocol,Source IP,Destination IP,Flags,Timestamp,Frequency
118,6,175.16.0.5,192.168.50.1,PA,1543682133.663984,-0.01264313470594684222459937739
150,6,175.16.0.5,192.168.50.1,PA,1543682133.942023,-0.006321567352973421112299688693
150,6,175.16.0.5,192.168.50.1,PA,1543682133.942025,-0.006321567352973421112299688693
118,6,175.16.0.5,192.168.50.1,PA,1543682136.611856,-0.01264313470594684222459937739
118,6,175.16.0.5,192.168.50.1,PA,1543682136.611857,-0.01264313470594684222459937739
66,6,175.16.0.5,192.168.50.1,FA,1543682136.611858,-0.02528626941189368444919875477
66,6,175.16.0.5,192.168.50.1,FA,1543682136.611903,-0.02528626941189368444919875477
66,6,175.16.0.5,192.168.50.1,A,1543682136.890202,-0.02528626941189368444919875477
66,6,175.16.0.5,192.168.50.1,A,1543682136.890203,-0.02528626941189368444919875477
74,6,178.16.0.5,192.168.50.1,S,1543681785.708732,-0.006321567352973421112299688693
74,6,178.16.0.5,192.168.50.1,S,1543681785.708734,-0.006321567352973421112299688693
66,6,178.16.0.5,192.168.50.1,A,1543681785.708978,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,A,1543681785.708979,-0.02528626941189368444919875477
642,6,178.16.0.5,192.168.50.1,PA,1543681785.709425,-0.006321567352973421112299688693
642,6,178.16.0.5,192.168.50.1,PA,1543681785.709426,-0.006321567352973421112299688693
66,6,178.16.0.5,192.168.50.1,A,1543681785.710078,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,A,1543681785.710079,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,FA,1543681790.701318,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,FA,1543681790.701319,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,A,1543681790.701588,-0.02528626941189368444919875477
66,6,178.16.0.5,192.168.50.1,A,1543681790.701589,-0.02528626941189368444919875477
66,6,199.168.50.6,216.58.219.206,S,1543681934.527443,-0.006321567352973421112299688693
66,6,199.168.50.6,216.58.219.206,S,1543681934.527444,-0.006321567352973421112299688693
60,6,199.168.50.6,216.58.219.206,A,1543681934.568412,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681934.568413,-0.09482351029460131668449533039
490,6,199.168.50.6,216.58.219.206,PA,1543681934.568525,-0.006321567352973421112299688693
490,6,199.168.50.6,216.58.219.206,PA,1543681934.568526,-0.006321567352973421112299688693
60,6,199.168.50.6,216.58.219.206,A,1543681934.643785,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681934.64379,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681944.628831,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681944.628834,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681954.66076,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681954.660764,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681964.692665,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681964.692667,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681974.740176,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681974.740177,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681984.772068,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681984.772071,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681994.803994,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543681994.803995,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682004.851517,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682004.851521,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682014.883441,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682014.883444,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682024.930934,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682024.930935,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682034.962858,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682034.96286,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682044.994748,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682044.994749,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,FA,1543682050.292734,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,FA,1543682050.292735,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682050.325355,-0.09482351029460131668449533039
60,6,199.168.50.6,216.58.219.206,A,1543682050.325356,-0.09482351029460131668449533039
316,17,179.16.0.5,192.168.50.1,,1543681800.816004,-0.01264313470594684222459937739
316,17,179.16.0.5,192.168.50.1,,1543681800.816005,-0.01264313470594684222459937739
316,17,179.16.0.5,192.168.50.1,,1543681800.816353,-0.01264313470594684222459937739
316,17,179.16.0.5,192.168.50.1,,1543681800.816354,-0.01264313470594684222459937739
325,17,179.16.0.5,192.168.50.1,,1543681800.816729,-0.01264313470594684222459937739
325,17,179.16.0.5,192.168.50.1,,1543681800.81673,-0.01264313470594684222459937739
325,17,179.16.0.5,192.168.50.1,,1543681800.819543,-0.01264313470594684222459937739
325,17,179.16.0.5,192.168.50.1,,1543681800.819544,-0.01264313470594684222459937739
380,17,179.16.0.5,192.168.50.1,,1543681800.82355,-0.01264313470594684222459937739
380,17,179.16.0.5,192.168.50.1,,1543681800.823551,-0.01264313470594684222459937739
380,17,179.16.0.5,192.168.50.1,,1543681800.827677,-0.01264313470594684222459937739
380,17,179.16.0.5,192.168.50.1,,1543681800.827678,-0.01264313470594684222459937739
390,17,179.16.0.5,192.168.50.1,,1543681800.83084,-0.01264313470594684222459937739
390,17,179.16.0.5,192.168.50.1,,1543681800.830841,-0.01264313470594684222459937739
390,17,179.16.0.5,192.168.50.1,,1543681800.8317,-0.01264313470594684222459937739
390,17,179.16.0.5,192.168.50.1,,1543681800.831701,-0.01264313470594684222459937739
208,17,190.16.0.5,192.168.50.1,,1543681393.226312,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.226314,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.617169,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.617171,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.644468,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.64447,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.843407,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.843409,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.9846,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681393.984602,-0.03792940411784052667379813216
248,17,190.16.0.5,192.168.50.1,,1543681394.462472,-0.01264313470594684222459937739
248,17,190.16.0.5,192.168.50.1,,1543681394.462474,-0.01264313470594684222459937739
248,17,190.16.0.5,192.168.50.1,,1543681394.649737,-0.01264313470594684222459937739
248,17,190.16.0.5,192.168.50.1,,1543681394.649739,-0.01264313470594684222459937739
208,17,190.16.0.5,192.168.50.1,,1543681394.807732,-0.03792940411784052667379813216
208,17,190.16.0.5,192.168.50.1,,1543681394.807734,-0.03792940411784052667379813216
316,17,230.16.0.5,192.168.50.1,,1543681907.012488,-0.01264313470594684222459937739
316,17,230.16.0.5,192.168.50.1,,1543681907.012488,-0.01264313470594684222459937739
316,17,230.16.0.5,192.168.50.1,,1543681907.013578,-0.01264313470594684222459937739
325,17,230.16.0.5,192.168.50.1,,1543681907.013579,-0.01264313470594684222459937739
316,17,230.16.0.5,192.168.50.1,,1543681907.013579,-0.01264313470594684222459937739
325,17,230.16.0.5,192.168.50.1,,1543681907.01358,-0.01264313470594684222459937739
325,17,230.16.0.5,192.168.50.1,,1543681907.014495,-0.01264313470594684222459937739
325,17,230.16.0.5,192.168.50.1,,1543681907.014496,-0.01264313470594684222459937739
380,17,230.16.0.5,192.168.50.1,,1543681907.014596,-0.01264313470594684222459937739
380,17,230.16.0.5,192.168.50.1,,1543681907.014597,-0.01264313470594684222459937739
380,17,230.16.0.5,192.168.50.1,,1543681907.020427,-0.01264313470594684222459937739
380,17,230.16.0.5,192.168.50.1,,1543681907.020427,-0.01264313470594684222459937739
390,17,230.16.0.5,192.168.50.1,,1543681907.023516,-0.01264313470594684222459937739
390,17,230.16.0.5,192.168.50.1,,1543681907.023517,-0.01264313470594684222459937739
390,17,230.16.0.5,192.168.50.1,,1543681907.0275,-0.01264313470594684222459937739
390,17,230.16.0.5,192.168.50.1,,1543681907.0275,-0.01264313470594684222459937739
317,17,230.16.0.5,192.168.50.1,,1543681792.711315,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681792.711316,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681792.717825,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681792.717826,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681792.718572,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681792.718573,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681792.724796,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681792.724797,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681792.725604,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681792.725605,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681792.726121,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681792.726122,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681792.72677,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681792.726772,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681792.73056,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681792.730561,-0.03792940411784052667379813216
315,17,230.16.0.5,192.168.50.1,,1543681754.226281,-0.01264313470594684222459937739
315,17,230.16.0.5,192.168.50.1,,1543681754.226282,-0.01264313470594684222459937739
315,17,230.16.0.5,192.168.50.1,,1543681754.230553,-0.01264313470594684222459937739
315,17,230.16.0.5,192.168.50.1,,1543681754.230554,-0.01264313470594684222459937739
324,17,230.16.0.5,192.168.50.1,,1543681754.233483,-0.01264313470594684222459937739
324,17,230.16.0.5,192.168.50.1,,1543681754.233484,-0.01264313470594684222459937739
324,17,230.16.0.5,192.168.50.1,,1543681754.236739,-0.01264313470594684222459937739
324,17,230.16.0.5,192.168.50.1,,1543681754.23674,-0.01264313470594684222459937739
379,17,230.16.0.5,192.168.50.1,,1543681754.241618,-0.01264313470594684222459937739
379,17,230.16.0.5,192.168.50.1,,1543681754.241621,-0.01264313470594684222459937739
379,17,230.16.0.5,192.168.50.1,,1543681754.247634,-0.01264313470594684222459937739
379,17,230.16.0.5,192.168.50.1,,1543681754.247635,-0.01264313470594684222459937739
389,17,230.16.0.5,192.168.50.1,,1543681754.252986,-0.01264313470594684222459937739
389,17,230.16.0.5,192.168.50.1,,1543681754.252988,-0.01264313470594684222459937739
389,17,230.16.0.5,192.168.50.1,,1543681754.259007,-0.01264313470594684222459937739
389,17,230.16.0.5,192.168.50.1,,1543681754.259008,-0.01264313470594684222459937739
317,17,230.16.0.5,192.168.50.1,,1543681797.776749,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681797.776749,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681797.777174,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681797.777175,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681797.777837,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681797.777838,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681797.778262,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681797.778264,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681797.780582,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681797.780584,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681797.784494,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681797.784496,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681797.788573,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681797.788574,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681797.792724,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681797.792725,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681894.260637,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681894.260638,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681894.264587,-0.03792940411784052667379813216
317,17,230.16.0.5,192.168.50.1,,1543681894.264588,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681894.268535,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681894.268537,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681894.272574,-0.03792940411784052667379813216
326,17,230.16.0.5,192.168.50.1,,1543681894.272576,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681894.276687,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681894.276689,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681894.280586,-0.03792940411784052667379813216
381,17,230.16.0.5,192.168.50.1,,1543681894.280587,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681894.284725,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681894.284726,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681894.288594,-0.03792940411784052667379813216
391,17,230.16.0.5,192.168.50.1,,1543681894.288596,-0.03792940411784052667379813216
744,17,231.16.0.5,192.168.50.1,,1543681393.512486,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681393.512488,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681393.571106,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681393.571108,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.134496,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.134498,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.290122,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.290124,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.530931,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.530933,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.584479,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.584481,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.724841,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.724843,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.882164,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681394.882166,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.121844,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.121846,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.320309,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.320311,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.434538,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.43454,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.485995,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.485998,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.718499,-0.08218037558865447445989595301
744,17,231.16.0.5,192.168.50.1,,1543681395.718502,-0.08218037558865447445989595301
363,17,231.16.0.5,192.168.50.1,,1543681990.33215,-0.01264313470594684222459937739
363,17,231.16.0.5,192.168.50.1,,1543681990.332198,-0.01264313470594684222459937739
372,17,231.16.0.5,192.168.50.1,,1543681990.435661,-0.02528626941189368444919875477
372,17,231.16.0.5,192.168.50.1,,1543681990.435662,-0.02528626941189368444919875477
435,17,231.16.0.5,192.168.50.1,,1543681990.545759,-0.01264313470594684222459937739
435,17,231.16.0.5,192.168.50.1,,1543681990.54576,-0.01264313470594684222459937739
417,17,231.16.0.5,192.168.50.1,,1543681990.656485,-0.006321567352973421112299688693
417,17,231.16.0.5,192.168.50.1,,1543681990.656486,-0.006321567352973421112299688693
372,17,231.16.0.5,192.168.50.1,,1543681990.76661,-0.02528626941189368444919875477
372,17,231.16.0.5,192.168.50.1,,1543681990.766656,-0.02528626941189368444919875477
411,17,231.16.0.5,192.168.50.1,,1543681990.876299,-0.006321567352973421112299688693
411,17,231.16.0.5,192.168.50.1,,1543681990.8763,-0.006321567352973421112299688693
443,17,231.16.0.5,192.168.50.1,,1543681990.986364,-0.006321567352973421112299688693
443,17,231.16.0.5,192.168.50.1,,1543681990.986366,-0.006321567352973421112299688693
372,17,231.16.0.5,192.168.50.1,,1543681991.096548,-0.02528626941189368444919875477
372,17,231.16.0.5,192.168.50.1,,1543681991.09655,-0.02528626941189368444919875477
431,17,231.16.0.5,192.168.50.1,,1543681991.20593,-0.006321567352973421112299688693
431,17,231.16.0.5,192.168.50.1,,1543681991.205931,-0.006321567352973421112299688693
425,17,231.16.0.5,192.168.50.1,,1543681991.316579,-0.006321567352973421112299688693
425,17,231.16.0.5,192.168.50.1,,1543681991.31658,-0.006321567352973421112299688693
363,17,231.16.0.5,192.168.50.1,,1543681876.672379,-0.01264313470594684222459937739
363,17,231.16.0.5,192.168.50.1,,1543681876.672381,-0.01264313470594684222459937739
372,17,231.16.0.5,192.168.50.1,,1543681876.774094,-0.02528626941189368444919875477
372,17,231.16.0.5,192.168.50.1,,1543681876.774095,-0.02528626941189368444919875477
435,17,231.16.0.5,192.168.50.1,,1543681876.884356,-0.01264313470594684222459937739
435,17,231.16.0.5,192.168.50.1,,1543681876.884357,-0.01264313470594684222459937739
