Packet Size,Protocol,Source IP,Destination IP,Flags,Timestamp,Frequency
482,17,194.16.0.5,192.168.50.1,,1543675076.431488,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431489,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.43149,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.43154,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431541,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431756,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431757,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431758,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431759,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431807,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431809,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431851,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431852,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431853,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431854,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431855,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431856,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431902,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431904,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431905,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.431906,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.43212,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432163,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432164,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432165,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432165,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432166,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432167,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432169,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432222,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432223,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432233,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432234,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432256,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432257,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432304,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432305,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432306,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432306,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432361,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432363,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432404,-5.999434553293352101564427553
482,17,194.16.0.5,192.168.50.1,,1543675076.432406,-5.999434553293352101564427553
482,17,195.16.0.5,192.168.50.1,,1543675273.228819,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22882,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228821,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228821,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228822,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228823,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228823,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228867,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22887,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228871,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228872,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228873,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228873,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228874,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228875,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228876,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228916,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228917,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228918,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228919,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228919,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22892,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228921,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228923,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228925,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228968,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228968,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228969,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22897,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22897,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228971,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228972,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228973,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228974,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228974,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228975,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.228976,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229016,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229017,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229017,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229018,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229019,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22902,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22902,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229021,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229022,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229022,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229023,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229024,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229066,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229067,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229068,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229068,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229069,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.22907,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229071,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229072,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229072,-2.812234946856258797608325415
482,17,195.16.0.5,192.168.50.1,,1543675273.229117,-2.812234946856258797608325415
194,17,195.16.0.5,192.168.50.1,,1543675273.229119,-0.09374116489520862658694418051
482,17,195.16.0.5,192.168.50.1,,1543675273.229119,-2.812234946856258797608325415
194,17,195.16.0.5,192.168.50.1,,1543675273.22912,-0.09374116489520862658694418051
74,6,48.17.0.5,192.168.50.1,S,1543673421.169479,-0.09374116489520862658694418051
74,6,48.17.0.5,192.168.50.1,S,1543673421.169482,-0.09374116489520862658694418051
66,6,48.17.0.5,192.168.50.1,A,1543673421.169684,-0.3749646595808345063477767220
66,6,48.17.0.5,192.168.50.1,A,1543673421.169686,-0.3749646595808345063477767220
478,6,48.17.0.5,192.168.50.1,PA,1543673421.173878,-0.09374116489520862658694418051
478,6,48.17.0.5,192.168.50.1,PA,1543673421.173881,-0.09374116489520862658694418051
66,6,48.17.0.5,192.168.50.1,A,1543673421.174396,-0.3749646595808345063477767220
66,6,48.17.0.5,192.168.50.1,A,1543673421.174399,-0.3749646595808345063477767220
531,6,48.17.0.5,192.168.50.1,PA,1543673421.609807,-0.09374116489520862658694418051
531,6,48.17.0.5,192.168.50.1,PA,1543673421.60981,-0.09374116489520862658694418051
66,6,48.17.0.5,192.168.50.1,A,1543673421.61047,-0.3749646595808345063477767220
66,6,48.17.0.5,192.168.50.1,A,1543673421.610473,-0.3749646595808345063477767220
66,6,48.17.0.5,192.168.50.1,FA,1543673426.615579,-0.3749646595808345063477767220
66,6,48.17.0.5,192.168.50.1,FA,1543673426.615582,-0.3749646595808345063477767220
482,17,147.17.0.5,192.168.50.1,,1543675055.093496,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093497,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093497,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093498,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093555,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093556,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.09356,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093561,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093655,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093656,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093657,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093657,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093711,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093712,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.09376,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093761,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.09381,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093811,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093816,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093818,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093859,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.09386,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093912,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093913,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093962,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.093963,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.09402,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094022,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094075,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094115,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094165,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094168,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094216,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094217,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094269,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094312,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094313,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094314,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094314,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094316,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094316,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094317,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094318,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094319,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094319,-2.156046792589798411499716152
482,17,147.17.0.5,192.168.50.1,,1543675055.094363,-2.156046792589798411499716152
