Packet Size,Protocol,Source IP,Destination IP,Flags,Timestamp,Frequency
60,17,174.16.0.5,192.168.50.1,,1543677766.349754,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.375922,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.375924,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.426589,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.42659,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.427955,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.427957,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.453844,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.453845,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.538704,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.53875,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.763705,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.763753,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.844818,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.84482,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.924325,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.924327,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.963891,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677766.963892,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.112997,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.112999,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.348053,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.348055,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.350973,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.351023,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.425858,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.425907,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.616075,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.616125,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.652164,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.652166,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.674511,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.674512,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.730465,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.730467,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.788534,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.78854,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.988421,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677767.988422,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677768.400604,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677768.400653,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677768.941191,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677768.941193,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.061482,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.061483,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.235123,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.235125,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.236208,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.23621,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.26329,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.263292,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.299719,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.299721,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.302365,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.302367,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.30259,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.302638,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.322565,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.322566,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.35884,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.358842,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.474288,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.47429,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.489644,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.489646,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.490951,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.490953,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.517507,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.517509,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.593579,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.593581,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.676508,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677769.67651,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.082157,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.082206,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.10788,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.107928,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.218028,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.21803,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.22494,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.224942,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.226417,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.226419,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.233579,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.233581,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.234359,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.234361,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.235395,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.235396,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.252722,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.252724,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.261139,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.261141,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.263477,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.263478,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.29771,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.297712,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.489257,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.489259,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.545154,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.545156,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.547609,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.54761,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.573563,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.573644,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.598705,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.598707,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.622117,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.622119,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.623389,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.62339,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.649337,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677770.649338,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.060352,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.060399,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.223811,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.223859,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.224855,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.224903,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.545446,21.66203431283564780616881015
60,17,174.16.0.5,192.168.50.1,,1543677771.545448,21.66203431283564780616881015
